user_id,video_id,watch_time_s,duration_s,watch_ratio
13,116,33.19,36.48,0.9097
13,371,0.0,12.45,0.0
13,252,0.61,13.34,0.0457
13,345,4.9,14.29,0.3432
13,98,7.45,49.09,0.1518
13,391,6.47,22.83,0.2832
13,247,11.43,56.4,0.2027
13,152,5.6,38.35,0.146
13,103,8.77,50.03,0.1753
13,42,2.38,12.11,0.1964
13,11,43.21,44.74,0.9657
14,171,6.47,52.61,0.123
14,276,7.68,38.17,0.2012
14,227,5.46,25.51,0.2141
14,47,6.55,19.78,0.331
14,366,13.38,29.18,0.4586
14,62,19.14,48.85,0.3918
14,321,0.99,39.32,0.0252
14,195,7.47,48.29,0.1547
14,236,1.75,29.37,0.0597
14,335,28.6,51.83,0.5519
14,212,2.91,15.51,0.1877
14,112,6.61,39.05,0.1692
14,337,22.01,53.76,0.4094
14,226,4.35,46.3,0.0939
14,375,0.0,39.96,0.0
14,314,8.81,54.11,0.1628
14,377,8.22,10.89,0.7551
14,92,11.61,14.38,0.8071
14,379,0.3,16.72,0.0179
14,378,16.46,32.12,0.5126
14,153,21.29,37.67,0.5652
14,246,12.61,40.05,0.3148
14,362,3.95,29.06,0.136
14,303,0.54,35.84,0.015
14,129,2.51,12.16,0.2065
14,380,7.72,18.12,0.426
14,301,6.26,27.06,0.2315
14,24,7.2,55.52,0.1297
14,116,0.74,36.48,0.0202
14,248,2.21,28.62,0.0771
14,86,3.64,41.62,0.0875
14,209,0.0,45.07,0.0
14,300,2.55,52.83,0.0483
14,42,6.91,12.11,0.5707
14,114,2.48,11.31,0.219
14,359,7.98,30.78,0.2592
14,16,29.38,43.5,0.6753
14,55,0.18,12.4,0.0142
14,305,13.48,33.17,0.4064
14,213,14.95,24.39,0.6131
14,353,6.32,18.78,0.3364
14,96,2.72,10.46,0.2603
14,3,4.05,16.5,0.2455
14,331,14.63,48.31,0.3028
14,283,4.03,35.62,0.1131
14,145,8.9,41.65,0.2136
14,256,4.03,35.71,0.1128
14,138,43.67,57.5,0.7594
14,253,2.11,44.0,0.048
14,344,1.42,23.86,0.0595
14,139,11.11,14.04,0.7908
14,28,41.44,49.36,0.8397
14,43,16.87,24.58,0.6865
14,137,9.84,43.96,0.2239
14,255,0.81,51.34,0.0158
14,290,0.05,9.01,0.0053
14,282,2.34,44.79,0.0523
14,355,13.16,16.86,0.7806
14,279,10.19,27.7,0.3681
14,277,21.44,57.26,0.3743
15,309,0.03,43.56,0.0008
15,286,21.72,37.51,0.5791
15,331,3.86,48.31,0.0799
15,235,5.31,35.61,0.1492
15,138,6.34,57.5,0.1102
15,46,10.15,53.35,0.1903
15,179,10.16,34.93,0.2908
15,75,2.68,14.64,0.1828
15,375,0.89,39.96,0.0222
15,321,4.84,39.32,0.1231
15,118,3.12,17.31,0.1805
15,226,3.6,46.3,0.0778
15,208,14.8,54.06,0.2738
15,264,19.25,56.32,0.3418
15,381,0.03,27.83,0.0011
15,113,0.0,14.81,0.0
15,268,3.56,31.26,0.1139
15,223,7.08,58.73,0.1205
15,384,2.54,44.88,0.0566
15,87,24.17,50.76,0.4763
15,283,0.0,35.62,0.0
15,35,0.67,14.37,0.0465
15,241,0.36,17.09,0.0209
15,385,8.29,27.37,0.3028
15,10,0.0,52.61,0.0
15,394,18.51,21.74,0.8513
15,239,7.46,51.63,0.1445
15,254,6.18,27.83,0.222
15,191,0.33,9.74,0.0337
15,172,3.23,31.21,0.1036
15,68,51.53,55.68,0.9255
15,170,6.83,23.29,0.2932
15,41,33.75,59.63,0.5661
15,39,11.33,20.4,0.5555
15,48,30.37,37.28,0.8146
15,133,4.99,12.07,0.413
15,71,0.0,21.16,0.0
15,265,14.87,26.22,0.5673
15,333,26.3,51.56,0.51
15,66,3.42,17.43,0.1961
15,272,33.39,52.22,0.6394
15,109,17.35,43.57,0.3982
15,217,3.93,21.42,0.1833
15,198,3.64,19.01,0.1917
15,251,0.46,8.66,0.0529
15,371,0.02,12.45,0.0013
15,149,7.14,26.11,0.2736
15,324,2.64,52.56,0.0503
15,95,8.97,48.77,0.1839
15,316,33.34,55.99,0.5954
15,33,5.54,13.86,0.3993
15,9,8.02,41.48,0.1934
15,100,18.98,58.62,0.3237
15,199,8.27,8.31,0.995
15,255,11.63,51.34,0.2265
15,120,0.0,29.3,0.0
15,230,1.24,24.33,0.0509
15,393,0.0,53.66,0.0
15,399,4.59,22.77,0.2016
15,296,5.02,46.68,0.1076
16,32,47.8,50.38,0.9487
16,338,7.68,22.36,0.3436
16,234,12.55,22.98,0.5462
16,12,0.0,25.49,0.0
16,66,14.36,17.43,0.824
16,282,0.17,44.79,0.0037
16,241,2.87,17.09,0.1682
16,104,0.0,22.89,0.0
16,124,2.23,10.43,0.2139
16,373,2.54,9.77,0.2602
16,321,3.13,39.32,0.0796
16,285,1.52,50.94,0.0298
16,372,2.61,23.44,0.1112
16,100,24.38,58.62,0.4159
16,141,5.86,32.21,0.182
16,193,1.77,58.35,0.0303
16,197,8.89,57.3,0.1552
16,326,4.82,14.03,0.3433
16,399,1.89,22.77,0.0828
16,359,3.55,30.78,0.1153
16,312,1.88,52.12,0.036
16,98,15.88,49.09,0.3235
16,111,8.53,35.67,0.2391
16,90,21.61,23.22,0.9308
16,296,2.65,46.68,0.0567
16,379,10.78,16.72,0.6446
16,116,25.41,36.48,0.6965
16,149,23.98,26.11,0.9184
16,333,26.1,51.56,0.5062
16,212,3.62,15.51,0.2332
16,109,2.11,43.57,0.0484
16,35,2.56,14.37,0.1779
16,154,6.25,19.56,0.3196
16,145,0.0,41.65,0.0
16,202,0.61,9.99,0.061
16,374,0.93,35.1,0.0266
16,331,25.18,48.31,0.5213
16,246,0.0,40.05,0.0
16,74,0.68,24.83,0.0272
16,253,27.0,44.0,0.6137
16,27,8.19,34.71,0.2359
16,21,1.36,29.06,0.0467
16,278,1.04,28.71,0.0361
16,72,8.23,52.32,0.1573
16,345,4.39,14.29,0.307
16,290,2.33,9.01,0.2584
16,228,43.43,53.59,0.8104
16,376,4.61,21.21,0.2176
16,57,8.47,48.62,0.1742
16,134,3.85,54.07,0.0712
16,224,1.7,16.48,0.1033
16,382,43.97,57.14,0.7695
16,25,0.73,19.91,0.0369
16,242,5.54,24.33,0.2279
16,370,3.19,52.69,0.0606
16,55,12.4,12.4,1.0
16,286,3.38,37.51,0.0901
16,277,0.7,57.26,0.0122
16,142,13.76,24.14,0.5699
16,215,0.0,12.18,0.0
17,270,0.0,47.67,0.0
17,216,29.58,56.1,0.5273
17,208,14.61,54.06,0.2702
17,254,23.02,27.83,0.8272
17,48,6.48,37.28,0.1738
17,322,0.0,44.84,0.0
17,321,2.57,39.32,0.0653
17,292,11.81,41.0,0.288
17,103,14.69,50.03,0.2936
17,92,0.0,14.38,0.0
17,392,15.09,59.33,0.2544
17,379,10.92,16.72,0.6529
17,204,2.56,40.82,0.0627
17,351,16.61,20.91,0.7946
17,300,0.0,52.83,0.0
17,197,5.62,57.3,0.0981
17,293,0.05,25.31,0.0019
17,32,48.7,50.38,0.9666
17,175,1.77,17.8,0.0992
17,344,0.96,23.86,0.0402
17,212,2.61,15.51,0.1684
17,241,0.0,17.09,0.0
17,378,0.0,32.12,0.0
17,88,11.48,50.88,0.2256
17,202,1.74,9.99,0.1746
17,102,0.0,10.35,0.0
17,19,47.88,53.15,0.9008
17,260,14.73,44.3,0.3325
17,81,23.9,26.44,0.9038
17,250,3.34,23.19,0.144
17,192,9.56,51.98,0.1839
17,178,8.45,11.61,0.7278
17,359,2.47,30.78,0.0803
17,36,13.1,46.46,0.2819
17,179,27.81,34.93,0.7961
17,66,17.43,17.43,1.0
17,350,9.2,9.2,1.0
17,87,35.35,50.76,0.6966
17,117,0.4,20.94,0.019
17,228,53.59,53.59,1.0
17,239,12.35,51.63,0.2392
17,29,8.55,28.92,0.2955
17,325,0.0,23.26,0.0
17,167,0.0,24.9,0.0
17,90,23.22,23.22,1.0
17,393,1.7,53.66,0.0317
17,209,43.63,45.07,0.9682
17,118,0.0,17.31,0.0
17,312,10.24,52.12,0.1965
17,20,1.88,22.63,0.083
17,349,4.52,10.96,0.4121
17,1,20.53,35.41,0.5798
17,12,1.65,25.49,0.0647
17,131,12.2,14.53,0.8393
17,176,35.41,57.54,0.6154
17,116,30.01,36.48,0.8226
17,395,1.37,30.58,0.0449
17,319,40.92,40.92,1.0
17,17,4.61,34.13,0.1352
17,364,0.01,22.0,0.0004
18,300,17.51,52.83,0.3315
18,321,3.33,39.32,0.0846
18,84,3.03,42.09,0.072
18,393,1.56,53.66,0.029
18,241,0.53,17.09,0.0308
18,20,10.22,22.63,0.4516
18,234,3.04,22.98,0.1321
18,6,0.33,15.45,0.0212
18,392,1.72,59.33,0.0291
18,292,1.88,41.0,0.0458
18,164,5.32,22.63,0.2352
18,322,3.1,44.84,0.0692
18,308,2.0,24.36,0.0822
18,104,1.72,22.89,0.0752
18,38,19.03,42.09,0.4521
18,345,0.57,14.29,0.04
18,360,29.27,52.1,0.5618
18,150,6.61,24.44,0.2706
18,167,8.41,24.9,0.3378
18,178,0.86,11.61,0.0743
18,121,15.98,21.97,0.7274
18,376,0.91,21.21,0.0431
18,233,3.05,53.96,0.0566
18,311,1.02,26.83,0.0381
18,258,13.74,26.33,0.5219
18,35,4.19,14.37,0.2916
18,26,5.45,12.54,0.4347
18,65,11.71,24.57,0.4767
18,215,1.81,12.18,0.1488
18,272,18.74,52.22,0.3589
18,398,1.51,30.22,0.05
18,363,1.4,14.55,0.0965
18,166,5.13,23.9,0.2146
18,305,4.86,33.17,0.1464
18,49,8.56,12.48,0.6865
18,324,0.0,52.56,0.0
18,139,0.0,14.04,0.0
18,391,7.2,22.83,0.3154
18,285,16.59,50.94,0.3257
18,374,22.69,35.1,0.6464
18,118,7.58,17.31,0.4378
18,161,17.91,43.97,0.4073
18,23,10.0,18.78,0.5326
18,45,0.0,52.28,0.0
18,53,0.0,29.95,0.0
18,274,1.54,45.1,0.0342
18,278,0.0,28.71,0.0
18,343,13.87,50.05,0.2771
18,127,6.36,25.48,0.2498
18,130,4.68,9.74,0.4805
18,257,29.73,43.65,0.6809
18,160,10.09,53.64,0.1881
18,399,6.27,22.77,0.2753
18,131,1.08,14.53,0.0746
18,98,3.18,49.09,0.0648
18,356,3.07,26.2,0.1172
18,351,2.13,20.91,0.1018
18,72,11.76,52.32,0.2248
18,140,13.09,37.12,0.3526
18,202,1.39,9.99,0.139
19,322,13.34,44.84,0.2975
19,97,1.93,17.97,0.1072
19,26,0.08,12.54,0.0064
19,155,30.27,41.34,0.7321
19,194,0.91,25.07,0.0363
19,94,8.03,14.21,0.5651
19,380,1.83,18.12,0.1012
19,104,0.52,22.89,0.0228
19,57,4.53,48.62,0.0932
19,293,19.69,25.31,0.7779
19,64,12.42,14.03,0.885
19,121,4.93,21.97,0.2243
19,175,0.0,17.8,0.0
19,290,1.75,9.01,0.1945
19,282,5.81,44.79,0.1298
19,54,2.04,27.04,0.0755
19,251,0.42,8.66,0.0483
19,389,5.02,48.07,0.1044
19,321,0.12,39.32,0.003
19,377,8.87,10.89,0.8147
19,240,18.05,45.09,0.4003
19,73,0.0,50.6,0.0
19,62,13.82,48.85,0.2829
19,294,0.0,53.39,0.0
19,139,12.57,14.04,0.8953
19,370,8.07,52.69,0.1532
19,150,0.0,24.44,0.0
19,120,4.99,29.3,0.1704
19,236,0.13,29.37,0.0045
19,379,1.4,16.72,0.0837
19,227,3.88,25.51,0.1521
19,39,1.11,20.4,0.0543
19,254,0.88,27.83,0.0318
19,256,0.73,35.71,0.0204
19,129,1.38,12.16,0.1138
19,117,0.0,20.94,0.0
19,140,15.74,37.12,0.4239
19,10,17.31,52.61,0.3291
19,74,0.0,24.83,0.0
19,124,1.42,10.43,0.1362
19,224,1.87,16.48,0.1134
19,367,1.02,37.66,0.0271
19,309,36.83,43.56,0.8453
19,226,9.94,46.3,0.2148
19,316,0.95,55.99,0.017
19,189,2.22,20.12,0.1104
19,18,1.86,14.94,0.1243
19,306,8.75,58.16,0.1504
19,311,1.93,26.83,0.0718
19,292,8.99,41.0,0.2192
19,344,0.72,23.86,0.03
19,343,2.04,50.05,0.0407
19,15,4.05,51.61,0.0784
19,399,2.84,22.77,0.1246
19,241,6.94,17.09,0.4061
19,246,7.4,40.05,0.1849
19,110,6.59,37.22,0.1771
19,123,12.66,57.03,0.222
19,359,7.78,30.78,0.2528
19,239,9.81,51.63,0.1899
20,85,17.06,24.8,0.6881
20,364,11.04,22.0,0.5017
20,13,9.12,33.28,0.2742
20,321,21.88,39.32,0.5565
20,384,9.79,44.88,0.2182
20,37,7.52,32.42,0.2321
20,350,0.32,9.2,0.0351
20,15,7.75,51.61,0.1502
20,205,18.4,37.58,0.4897
20,120,4.34,29.3,0.148
20,177,4.58,10.62,0.4313
20,183,10.63,39.67,0.268
20,4,12.13,32.32,0.3754
20,122,30.97,56.21,0.551
20,131,0.43,14.53,0.0296
20,286,0.0,37.51,0.0
20,308,14.15,24.36,0.5811
20,281,5.43,29.06,0.1868
20,362,12.3,29.06,0.4233
20,249,15.06,57.2,0.2633
20,144,0.27,12.5,0.0219
20,320,1.47,12.69,0.1157
20,251,3.85,8.66,0.4448
20,75,4.05,14.64,0.2764
20,234,0.0,22.98,0.0
20,380,11.41,18.12,0.6297
20,269,30.06,58.4,0.5147
20,140,0.0,37.12,0.0
20,324,25.09,52.56,0.4774
20,6,6.97,15.45,0.4511
20,34,10.32,22.74,0.4539
20,43,0.56,24.58,0.0228
20,10,7.53,52.61,0.1431
20,198,2.19,19.01,0.1151
20,127,3.77,25.48,0.1478
20,160,6.45,53.64,0.1203
20,41,3.44,59.63,0.0577
20,189,3.1,20.12,0.1542
20,241,6.41,17.09,0.3752
20,60,24.21,54.65,0.443
20,323,3.16,46.77,0.0675
20,356,21.78,26.2,0.8315
20,213,4.34,24.39,0.1778
20,167,2.75,24.9,0.1103
20,30,16.38,51.82,0.3161
20,175,3.79,17.8,0.2131
20,52,1.56,21.44,0.0728
20,389,25.17,48.07,0.5236
20,283,19.08,35.62,0.5355
20,259,9.52,38.54,0.2471
20,78,8.33,51.27,0.1626
20,373,2.91,9.77,0.2979
20,216,9.3,56.1,0.1657
20,289,8.44,52.57,0.1606
20,82,26.89,54.4,0.4943
20,203,38.53,58.98,0.6533
20,295,5.34,28.37,0.1883
20,168,8.99,17.57,0.512
20,32,2.12,50.38,0.0421
20,202,3.73,9.99,0.3734
21,307,0.8,53.75,0.0149
21,376,10.34,21.21,0.4874
21,350,6.52,9.2,0.7087
21,360,1.09,52.1,0.021
21,85,8.13,24.8,0.3279
21,380,8.12,18.12,0.4484
21,334,3.93,42.73,0.0921
21,149,13.47,26.11,0.516
21,325,1.5,23.26,0.0644
21,382,29.88,57.14,0.5229
21,321,9.54,39.32,0.2426
21,344,0.18,23.86,0.0077
21,359,3.62,30.78,0.1177
21,32,35.24,50.38,0.6994
21,97,2.12,17.97,0.1177
21,56,2.59,11.56,0.2238
21,216,27.91,56.1,0.4975
21,27,3.05,34.71,0.0878
21,244,16.8,56.36,0.2981
21,375,0.0,39.96,0.0
21,393,11.24,53.66,0.2094
21,13,0.69,33.28,0.0206
21,301,5.53,27.06,0.2045
21,69,6.92,55.33,0.125
21,351,7.14,20.91,0.3414
21,10,7.84,52.61,0.1491
21,48,2.95,37.28,0.0791
21,146,5.7,18.28,0.3117
21,2,26.41,51.46,0.5133
21,291,3.57,8.8,0.4055
21,96,0.0,10.46,0.0
21,319,18.39,40.92,0.4495
21,381,2.36,27.83,0.0848
21,218,2.94,36.08,0.0814
21,217,2.78,21.42,0.1298
21,398,13.16,30.22,0.4354
21,143,0.0,22.97,0.0
21,361,3.13,53.32,0.0587
21,317,12.96,59.01,0.2197
21,3,0.0,16.5,0.0
21,136,3.65,22.0,0.166
21,17,4.13,34.13,0.121
21,370,11.54,52.69,0.2191
21,329,3.23,20.12,0.1605
21,264,9.91,56.32,0.176
21,327,4.03,50.48,0.0797
21,192,7.6,51.98,0.1462
21,312,7.58,52.12,0.1454
21,215,2.79,12.18,0.2286
21,142,10.18,24.14,0.4219
21,121,0.0,21.97,0.0
21,202,2.21,9.99,0.221
21,177,6.16,10.62,0.58
21,308,8.73,24.36,0.3584
21,314,21.89,54.11,0.4045
21,331,6.11,48.31,0.1265
21,147,0.0,29.98,0.0
21,151,14.12,56.49,0.25
21,330,1.74,20.32,0.0855
21,75,0.0,14.64,0.0
22,226,0.55,46.3,0.0119
22,260,7.79,44.3,0.1759
22,268,3.5,31.26,0.1121
22,384,0.0,44.88,0.0
22,321,0.0,39.32,0.0
22,133,4.6,12.07,0.3814
22,197,4.8,57.3,0.0837
22,392,23.52,59.33,0.3964
22,207,8.25,29.75,0.2772
22,4,7.16,32.32,0.2215
22,371,0.0,12.45,0.0
22,120,0.49,29.3,0.0166
22,332,12.36,30.99,0.3988
22,264,11.89,56.32,0.2111
22,365,14.42,43.09,0.3347
22,337,6.57,53.76,0.1223
22,282,4.91,44.79,0.1097
22,140,15.93,37.12,0.4291
22,214,11.11,26.36,0.4213
22,145,0.0,41.65,0.0
22,202,0.41,9.99,0.041
22,189,12.6,20.12,0.6262
22,121,10.34,21.97,0.4707
22,129,1.13,12.16,0.0927
22,131,2.4,14.53,0.1651
22,78,11.8,51.27,0.2302
22,254,0.35,27.83,0.0126
22,37,5.44,32.42,0.1677
22,107,2.72,9.81,0.2772
22,72,17.8,52.32,0.3403
22,312,6.55,52.12,0.1257
22,39,5.42,20.4,0.2658
22,193,35.51,58.35,0.6086
22,325,9.89,23.26,0.4251
22,137,6.53,43.96,0.1486
22,149,0.12,26.11,0.0045
22,241,1.29,17.09,0.0752
22,24,0.0,55.52,0.0
22,55,0.41,12.4,0.0329
22,369,1.76,42.26,0.0416
22,290,3.33,9.01,0.3696
22,88,14.95,50.88,0.2939
22,361,1.59,53.32,0.0298
22,235,3.63,35.61,0.1018
22,185,8.88,36.03,0.2464
22,79,2.08,11.97,0.1735
22,347,2.22,43.73,0.0508
22,390,13.78,30.32,0.4543
22,187,3.76,52.02,0.0723
22,320,4.29,12.69,0.3386
22,309,0.32,43.56,0.0074
22,199,6.44,8.31,0.7756
22,192,8.27,51.98,0.1591
22,229,10.58,20.39,0.5188
22,128,7.39,9.48,0.7791
22,307,6.6,53.75,0.1228
22,163,9.38,23.94,0.3917
22,204,21.75,40.82,0.5327
22,65,17.97,24.57,0.7311
22,393,8.84,53.66,0.1648
23,381,0.0,27.83,0.0
23,58,1.73,8.15,0.2126
23,321,1.33,39.32,0.0338
23,311,1.45,26.83,0.0542
23,316,15.68,55.99,0.28
23,156,12.96,27.72,0.4677
23,31,0.0,28.61,0.0
23,66,2.66,17.43,0.1527
23,295,2.59,28.37,0.0912
23,140,26.58,37.12,0.7161
23,377,1.01,10.89,0.0932
23,54,3.03,27.04,0.1121
23,324,3.4,52.56,0.0646
23,204,40.82,40.82,1.0
23,131,1.36,14.53,0.0937
23,118,10.18,17.31,0.5884
23,160,17.04,53.64,0.3177
23,107,3.52,9.81,0.3589
23,103,13.92,50.03,0.2783
23,386,7.94,29.07,0.2733
23,187,15.12,52.02,0.2907
23,264,0.33,56.32,0.0059
23,305,6.67,33.17,0.2011
23,147,14.28,29.98,0.4764
23,375,26.84,39.96,0.6716
23,91,4.89,22.35,0.2186
23,16,2.72,43.5,0.0626
23,121,21.03,21.97,0.9571
23,24,8.03,55.52,0.1447
23,269,0.48,58.4,0.0083
23,242,0.93,24.33,0.0383
23,8,3.66,31.75,0.1154
23,317,9.93,59.01,0.1683
23,237,6.73,43.15,0.1559
23,376,1.2,21.21,0.0566
23,229,19.79,20.39,0.9708
23,83,3.12,15.95,0.1959
23,379,0.1,16.72,0.0062
23,22,12.58,54.0,0.2329
23,215,1.0,12.18,0.0818
23,362,0.86,29.06,0.0295
23,42,5.87,12.11,0.4847
23,322,2.69,44.84,0.06
23,97,2.16,17.97,0.1202
23,276,4.66,38.17,0.122
23,301,9.17,27.06,0.3388
23,20,16.65,22.63,0.7358
23,207,26.31,29.75,0.8846
23,55,0.57,12.4,0.0457
23,75,1.43,14.64,0.0975
23,72,7.43,52.32,0.142
23,239,24.96,51.63,0.4834
23,111,2.08,35.67,0.0584
23,200,0.0,11.55,0.0
23,15,7.37,51.61,0.1428
23,96,1.73,10.46,0.1649
23,252,0.0,13.34,0.0
23,281,2.74,29.06,0.0944
23,248,6.97,28.62,0.2435
23,393,7.38,53.66,0.1375
24,324,3.27,52.56,0.0623
24,98,9.03,49.09,0.1839
24,32,4.25,50.38,0.0844
24,321,0.3,39.32,0.0077
24,21,2.76,29.06,0.095
24,377,3.23,10.89,0.2967
24,303,21.06,35.84,0.5875
24,185,15.89,36.03,0.4411
24,294,0.12,53.39,0.0022
24,62,14.57,48.85,0.2982
24,277,12.44,57.26,0.2173
24,371,0.49,12.45,0.0392
24,0,1.99,16.88,0.118
24,375,23.98,39.96,0.5999
24,138,27.4,57.5,0.4766
24,169,0.0,21.76,0.0
24,162,25.34,57.83,0.4382
24,391,15.25,22.83,0.668
24,11,1.88,44.74,0.0421
24,290,2.78,9.01,0.3085
24,219,1.85,11.44,0.1613
24,357,3.09,12.8,0.2418
24,6,0.0,15.45,0.0
24,140,22.48,37.12,0.6055
24,204,28.88,40.82,0.7075
24,29,10.31,28.92,0.3566
24,281,6.95,29.06,0.2392
24,341,14.46,38.31,0.3774
24,364,0.0,22.0,0.0
24,68,0.0,55.68,0.0
24,217,5.85,21.42,0.2731
24,393,0.0,53.66,0.0
24,28,14.21,49.36,0.288
24,309,27.98,43.56,0.6423
24,126,0.43,20.36,0.0211
24,257,33.9,43.65,0.7765
24,360,29.65,52.1,0.569
24,20,14.62,22.63,0.6458
24,256,18.11,35.71,0.507
24,184,0.24,17.78,0.0133
24,49,10.11,12.48,0.81
24,177,0.26,10.62,0.0241
24,249,0.0,57.2,0.0
24,254,1.39,27.83,0.05
24,123,20.49,57.03,0.3593
24,218,2.77,36.08,0.0768
24,193,6.5,58.35,0.1114
24,365,7.3,43.09,0.1694
24,354,5.03,10.63,0.4736
24,189,8.03,20.12,0.3989
24,215,1.18,12.18,0.0969
24,130,3.48,9.74,0.3572
24,241,2.05,17.09,0.1199
24,59,13.85,59.28,0.2337
24,384,4.42,44.88,0.0985
24,181,1.47,18.1,0.0814
24,4,3.46,32.32,0.1072
24,118,6.72,17.31,0.3884
24,378,12.32,32.12,0.3834
24,121,17.19,21.97,0.7823
25,73,7.1,50.6,0.1402
25,314,14.05,54.11,0.2597
25,41,32.77,59.63,0.5496
25,346,37.51,46.55,0.8058
25,169,4.28,21.76,0.1969
25,12,4.02,25.49,0.1575
25,321,9.42,39.32,0.2395
25,108,10.63,39.1,0.2718
25,399,12.35,22.77,0.5422
25,375,8.01,39.96,0.2005
25,362,18.69,29.06,0.6432
25,28,0.0,49.36,0.0
25,7,0.0,33.48,0.0
25,186,2.77,31.65,0.0876
25,196,0.92,20.95,0.0441
25,192,0.0,51.98,0.0
25,267,12.49,51.79,0.2412
25,322,2.73,44.84,0.0608
25,378,0.0,32.12,0.0
25,302,23.6,33.05,0.7141
25,360,4.31,52.1,0.0828
25,39,8.7,20.4,0.4266
25,206,5.7,40.56,0.1404
25,177,3.09,10.62,0.2913
25,48,27.8,37.28,0.7455
25,56,3.74,11.56,0.3238
25,100,2.87,58.62,0.049
25,356,8.26,26.2,0.3153
25,149,3.2,26.11,0.1225
25,352,2.93,22.22,0.1318
25,381,6.3,27.83,0.2265
25,111,2.18,35.67,0.0612
25,82,8.12,54.4,0.1493
25,106,3.18,9.01,0.353
25,6,2.81,15.45,0.1818
25,379,0.0,16.72,0.0
25,87,3.24,50.76,0.0638
25,282,6.71,44.79,0.1499
25,122,22.52,56.21,0.4007
25,243,0.0,25.48,0.0
25,201,8.18,31.85,0.2569
25,85,5.28,24.8,0.2131
25,125,4.22,32.96,0.1279
25,62,2.15,48.85,0.0441
25,144,1.71,12.5,0.1366
25,343,2.0,50.05,0.04
25,390,17.73,30.32,0.5849
25,5,0.0,17.57,0.0
25,33,7.04,13.86,0.508
25,70,23.71,47.89,0.495
25,88,3.79,50.88,0.0745
25,369,3.2,42.26,0.0758
25,234,2.57,22.98,0.1118
25,396,0.97,37.48,0.0259
25,223,21.93,58.73,0.3734
25,61,34.93,59.34,0.5887
25,254,3.99,27.83,0.1433
25,202,0.01,9.99,0.0005
25,25,2.32,19.91,0.1166
25,333,7.75,51.56,0.1503
26,47,0.04,19.78,0.0019
26,258,1.48,26.33,0.0563
26,231,3.67,44.0,0.0835
26,361,5.83,53.32,0.1094
26,363,4.26,14.55,0.293
26,77,1.59,29.27,0.0543
26,273,6.88,36.49,0.1887
26,322,8.68,44.84,0.1935
26,321,11.27,39.32,0.2865
26,241,0.77,17.09,0.0453
26,225,1.75,21.67,0.0807
26,242,0.79,24.33,0.0327
26,187,18.08,52.02,0.3476
26,360,38.39,52.1,0.7369
26,156,22.18,27.72,0.8003
26,196,9.06,20.95,0.4325
26,194,6.28,25.07,0.2504
26,348,10.51,22.4,0.4694
26,117,1.58,20.94,0.0754
26,195,10.01,48.29,0.2074
26,176,0.0,57.54,0.0
26,343,27.87,50.05,0.5568
26,234,4.03,22.98,0.1756
26,45,2.0,52.28,0.0382
26,162,40.24,57.83,0.6959
26,73,7.84,50.6,0.155
26,161,33.25,43.97,0.7561
26,152,23.35,38.35,0.609
26,332,13.63,30.99,0.4399
26,370,1.36,52.69,0.0259
26,83,3.63,15.95,0.2272
26,78,17.79,51.27,0.347
26,123,25.41,57.03,0.4455
26,71,0.0,21.16,0.0
26,384,0.0,44.88,0.0
26,374,29.74,35.1,0.8473
26,0,2.41,16.88,0.1427
26,275,2.07,54.02,0.0384
26,373,0.0,9.77,0.0
26,250,3.72,23.19,0.1604
26,238,18.64,19.83,0.9402
26,249,14.32,57.2,0.2503
26,297,20.79,20.79,1.0
26,381,3.46,27.83,0.1242
26,34,2.85,22.74,0.1254
26,111,0.0,35.67,0.0
26,3,1.33,16.5,0.0806
26,25,4.59,19.91,0.2304
26,97,1.04,17.97,0.0579
26,364,0.0,22.0,0.0
26,124,0.0,10.43,0.0
26,232,47.25,52.72,0.8962
26,122,10.2,56.21,0.1815
26,397,4.7,16.64,0.2824
26,82,12.26,54.4,0.2253
26,153,5.59,37.67,0.1484
26,144,4.18,12.5,0.3342
26,91,7.54,22.35,0.3372
26,22,18.07,54.0,0.3346
26,150,6.39,24.44,0.2615
27,371,9.07,12.45,0.7279
27,150,2.98,24.44,0.1219
27,84,4.34,42.09,0.1031
27,26,0.38,12.54,0.0304
27,361,5.21,53.32,0.0978
27,96,0.92,10.46,0.0878
27,203,9.73,58.98,0.1649
27,373,3.35,9.77,0.3425
27,36,25.79,46.46,0.5552
27,342,2.78,48.44,0.0575
27,391,0.35,22.83,0.0155
27,311,9.75,26.83,0.3635
27,57,31.19,48.62,0.6415
27,398,2.84,30.22,0.094
27,322,1.0,44.84,0.0223
27,91,4.3,22.35,0.1925
27,384,27.53,44.88,0.6133
27,34,10.74,22.74,0.4722
27,55,0.0,12.4,0.0
27,6,7.57,15.45,0.4898
27,254,2.02,27.83,0.0727
27,179,3.78,34.93,0.1083
27,220,31.13,36.71,0.848
27,354,0.0,10.63,0.0
27,37,20.45,32.42,0.6307
27,278,16.83,28.71,0.586
27,74,4.24,24.83,0.171
27,227,2.52,25.51,0.0987
27,153,3.22,37.67,0.0854
27,120,3.11,29.3,0.106
27,250,2.35,23.19,0.1012
27,201,1.82,31.85,0.0572
27,302,0.0,33.05,0.0
27,78,8.96,51.27,0.1747
27,393,8.36,53.66,0.1558
27,83,1.92,15.95,0.1205
27,114,4.48,11.31,0.3965
27,224,7.52,16.48,0.4564
27,321,8.92,39.32,0.2269
27,346,2.03,46.55,0.0436
